2,20016.562,15107
6,20016.562,15107
8,6804.7754,15107
12,6804.7754,15107
15,6804.7754,15107
16,3294.5085,15107
17,988.6135,15107
19,468.21725,15107
20,0.0,15107
24,0.0,15107
28,0.0,15107
32,0.0,15107
36,0.0,15107
38,376.86636,15108
40,0.0,15108
42,0.0,15108
46,0.0,15108
47,0.0,15108
54,102.76086,15114
56,0.0,15114
59,0.0,15114
63,0.0,15114
66,0.0,17999
69,0.0,17999
70,0.0,17999
77,0.0,18007
78,0.0,18007
82,0.0,18007
86,0.0,18007
89,0.0,18007
92,0.0,18007
99,1597.7153,18002
101,0.0,18008
102,0.0,18008
104,0.0,18008
108,0.0,18008
111,0.0,18008
112,0.0,18008
123,114.040436,18000
127,114.040436,18000
128,17.085306,18000
131,17.085306,18000
135,17.085306,18000
137,0.0,18000
139,0.0,18001
142,24.298676,18002
143,24.298676,18002
145,0.0,18002
149,0.0,18002
151,0.0,15407
153,0.0,15407
162,2699.1025,5191
163,1323.1901,5191
165,135.7336,15391
169,135.7336,15391
170,78.21069,5191
173,78.21069,5191
175,0.0,5191
176,0.0,5191
181,0.0,18689
184,0.0,18689
188,0.0,15391
189,0.0,15391
191,0.0,15391
194,0.0,15391
203,758.35626,15392
205,155.12674,15392
208,155.12674,15392
209,0.0,15392
211,0.0,15392
213,0.0,15392
219,0.0,18691
221,0.0,18691
225,0.0,18691
247,299.6717,18694
248,87.88021,18694
249,43.719555,18694
251,0.0,18694
255,0.0,18694
257,0.0,18695
259,0.0,18695
263,0.0,18696
265,0.0,18696
267,0.0,18696
274,0.0,18697
275,0.0,18697
278,0.0,18697
280,0.0,18697
230,0.0,5174
234,0.0,5174
238,0.0,5174
242,0.0,5174
246,0.0,5174
289,0.0,5173
290,0.0,5173
294,0.0,5173
298,0.0,5173
301,0.0,5173
305,0.0,5173
309,0.0,5173
318,11089.307,0
320,11089.307,0
321,11089.307,0
322,6394.685,5109
323,1474.7434,5118
324,642.91125,5109
344,0.0,5109
347,0.0,5109
349,0.0,5109
353,0.0,5109
355,0.0,5109
327,0.0,5110
329,0.0,5110
330,0.0,5110
334,0.0,5110
337,0.0,5110
362,168.65927,5118
366,168.65927,5118
367,0.0,5118
370,0.0,5118
371,0.0,5118
372,0.0,5118
381,0.0,5119
382,0.0,5119
383,0.0,5119
386,0.0,5119
422,1776.669,5080
423,693.833,5080
424,0.0,5104
426,0.0,5104
430,0.0,5104
433,0.0,5104
435,0.0,5104
443,0.0,5080
445,0.0,5080
446,0.0,5080
449,0.0,5080
453,0.0,5080
460,0.0,5081
463,0.0,5081
466,0.0,5081
468,0.0,5081
