4503379765892842,13,133.39061
68716088137,9,3905.2053
1099457919937,10,1579.7283
1099457919936,10,1397.124
17591327207489,11,401.1214
1099457919941,10,2003.1416
4503379765892834,13,182.60423
72054076255229671,14,103.37398
1099457904580,10,383.7038
1099457163328,10,468.92706
72054076255229666,14,80.52181
1099457919817,10,1655.099
1099457950537,10,512.5921
1099457919945,10,1196.0244
1099457904456,10,75.37081
1099457919944,10,1013.42017
1099457919816,10,1472.4949
281461227334305,12,927.32556
68716088156,9,4166.516
4503379765396439,13,379.2015
4503379765396435,13,329.98788
1099457919278,10,1328.4469
281461223403236,12,185.94006
281461227334315,12,799.6979
68716088129,9,4374.1323
4294754390,8,3622.32
281461223403246,12,58.312366
68716088272,9,2922.1582
68716088144,9,4560.0723
72054076255239365,14,22.852169
68716088276,9,2997.529
68716088148,9,4635.4434
281461223342069,12,127.6277
1099457122976,10,2155.2432
68716088152,9,4091.1453
1099457919756,10,1142.5068
1099457919884,10,683.4323
4294755516,8,2736.2183
17591327208468,11,913.7135
17591327210620,11,320.03946
17591327210621,11,423.41345
1099457164421,10,1168.987
1099457164293,10,1637.9141
17591326716040,11,741.3855
1099457164420,10,998.14984
1099457164292,10,1467.0769
17591327208449,11,731.10925
1099457919876,10,1067.1361
17591326718080,11,282.3109
17591326717952,11,666.0147
68716089116,9,6169.6577
1099457919339,10,1841.0391
1099457919338,10,1530.8073
281461223418528,12,261.31088
1099457919343,10,2136.8247
281461223419557,12,645.01465
281461034585450,12,170.83727
281461223418538,12,133.68318
4294755350,8,6529.3755
281461223419567,12,517.38696
4294755351,8,6790.6865
68716089232,9,3663.5437
68716089104,9,5301.458
68716089236,9,5000.6704
68716089108,9,6638.585
1099457123040,10,2624.1702
68716089112,9,4832.531
1099457950541,10,936.0056
1099457919949,10,1619.4379
1099457919821,10,2078.5125
1099457904460,10,459.07462
68716086586,9,7456.701
68716086590,9,8793.828
17591327208532,11,1233.7529
17591327208533,11,1337.127
4503379765887991,13,49.213623
17591327210582,11,502.64368
17591327210583,11,556.8041
