218095348,10,1662.4426
218094836,10,3666.1167
55029019104,12,192.94199
13500098,9,9374.669
215933134,10,2886.8577
217891057,10,639.65955
843772,8,12748.244
215933132,10,3350.0422
77246090,9,5012.66
77245578,9,8678.777
843774,8,11175.159
55783244029,12,146.70439
77246091,9,5311.4717
77245579,9,8977.588
77245569,9,9270.199
77246081,9,5896.6245
217895138,10,1989.1476
77245568,9,8396.326
77246080,9,5022.7515
217895136,10,2628.8071
214954189,10,463.1843
829513936431,12,258.98358
217966298,10,2097.0535
825505300253,12,278.8706
13500103,9,9860.223
217966296,10,2403.9778
13500130,9,7801.584
217965776,10,4056.2258
77245609,9,7793.047
77245610,9,6100.041
77245608,9,7494.2354
77245611,9,6973.914
55781286614,12,464.69284
55781286615,12,611.3972
215933146,10,3658.8696
829513936397,12,537.8542
215933147,10,4298.5293
14087428817713,14,28.267498
215933144,10,4122.0537
13500135,9,8094.195
215933145,10,4761.714
13622399,9,6524.593
51593591160,11,1211.7773
13622398,9,5705.46
13622909,9,4100.7275
4758521,8,17426.084
13622908,9,3281.5945
4758523,8,15660.055
217958055,10,4228.3076
13426296,9,3593.866
217958054,10,3647.858
218095271,10,868.71094
13426297,9,4039.3384
218095269,10,1077.2898
218094757,10,3080.9639
51593589072,11,2107.036
3486256524,11,772.01166
13495460,9,4794.183
3439089810,11,1956.9602
13495462,9,4348.711
13495461,9,5566.1943
217966223,10,1804.4426
217966222,10,1223.9927
3486256537,11,1411.6711
217966221,10,2111.367
217966220,10,1530.9169
214946969,10,4540.908
214946968,10,4347.9663
217965701,10,3616.9106
217965700,10,3183.165
13495463,9,5120.7227
4827328,8,14724.15
4819648,8,22886.967
3439174772,11,1907.3254
4827330,8,13199.695
76265978,9,3455.1511
76265976,9,4274.284
76265982,9,4350.4097
76265980,9,5169.543
3439174752,11,1444.1411
218094686,10,3958.7275
13622351,9,6685.0327
218094684,10,4539.1772
13622349,9,7457.0444
3439175260,11,1461.853
218090586,10,292.61084
4819658,8,20484.533
13499981,9,10343.903
13622346,9,5752.762
13499976,9,10051.292
218090584,10,873.0607
13622344,9,7164.4336
18585,6,22199.18
202516137,9,2623.5044
4827360,8,12159.941
215935090,10,2982.247
4827362,8,10775.831
215935091,10,3621.9067
215935600,10,1409.1617
215935088,10,3175.189
215935601,10,2048.8213
215935089,10,3814.8486
13622367,9,8049.0474
13622366,9,7869.5737
13622877,9,5913.1953
13622365,9,9460.719
13622876,9,5240.767
13622364,9,8641.585
3439175240,11,998.6687
215935076,10,2403.1772
301230,7,19022.68
51593591161,11,1490.648
13622383,9,4520.9185
202516129,9,3518.763
4819688,8,17963.938
4819690,8,16197.909
14087428821539,14,44.94721
14087428821537,14,73.21471
214949394,10,2391.0063
843473,8,12111.136
13495308,9,6751.1436
13495309,9,7523.1553
843467,8,7284.837
3489464082,11,208.57881
52345700561,11,575.06146
843489,8,5822.984
218094607,10,3373.5747
842979,8,11324.175
218090509,10,580.4499
218094605,10,3954.0247
13618205,9,2936.126
13495325,9,9687.27
843482,8,7749.53
843483,8,9708.703
843505,8,7939.9253
842994,8,11788.867
842995,8,13441.115
13487660,9,8388.049
13426220,9,1636.906
13487661,9,9160.061
843497,8,5339.303
843499,8,3573.276
13631429,9,585.15283
217891315,10,1524.4547
218090993,10,2212.253
218090992,10,2003.6741
217891313,10,2164.1143
217895910,10,2116.941
217895398,10,3641.3955
843513,8,7456.2446
217895911,10,2423.8652
217895399,10,3948.3198
843515,8,5690.2173
76266897,9,7858.472
217895396,10,4281.055
217895397,10,4587.9795
218090976,10,1184.541
55028521690,12,483.68066
218091473,10,1027.7119
51844621043,11,834.04504
218091472,10,819.13306
51844621041,11,1112.9156
3240258052,10,2644.8901
3224599317,10,2385.9065
3240258053,10,3219.9514
76266907,9,7565.8613
13434355,9,3711.5605
217903556,10,1652.2482
217903557,10,1959.1724
13434353,9,4157.033
3439282620,11,676.62256
13630957,9,2481.5757
13630952,9,1896.4229
13496198,9,5611.0547
3439282604,11,438.73343
